0,0,J30,36,A0_CH7,A0_CH7,J2,35,InA23,,,0,1,J32,36,A1_CH8,A1_CH8,J7,35,InC15,,,0,2,J34,36,A2_CH0,A2_CH0,J3,35,InE8,
0,0,J30,37,A0_CH12,A0_CH12,J2,38,InA18,,,0,1,J32,37,A1_CH11,A1_CH11,J7,38,InC23,,,0,2,J34,37,A2_CH6,A2_CH6,J3,38,InE16,
0,0,J30,38,A0_CH14,A0_CH14,J2,37,InA21,,,0,1,J32,38,A1_CH1,A1_CH1,J7,37,InC19,,,0,2,J34,38,A2_CH24,A2_CH24,J3,37,InE13,
0,0,J30,39,A0_CH5,A0_CH5,J2,40,InA20,,,0,1,J32,39,A1_CH10,A1_CH10,J7,40,InC22,,,0,2,J34,39,A2_CH7,A2_CH7,J3,40,InE15,
0,0,J30,40,A0_CH23,A0_CH23,J2,39,InA22,,,0,1,J32,40,A1_CH9,A1_CH9,J7,39,InC21,,,0,2,J34,40,A2_CH25,A2_CH25,J3,39,InE14,
0,0,J30,41,A0_CH20,A0_CH20,J2,42,InA25,,,0,1,J32,41,A1_CH3,A1_CH3,J7,42,InC24,,,0,2,J34,41,A2_CH14,A2_CH14,J3,42,InE20,
0,0,J30,42,A0_CH22,A0_CH22,J2,41,InA24,,,0,0,J32,42,A0_CH61,A0_CH61,J7,41,InB24,,,0,2,J34,42,A2_CH4,A2_CH4,J3,41,InE17,
0,0,J30,43,A0_CH21,A0_CH21,J2,44,InA26,,,0,1,J32,43,A1_CH2,A1_CH2,J7,44,InC25,,,0,2,J34,43,A2_CH23,A2_CH23,J3,44,InE23,
0,0,J30,44,A0_CH15,A0_CH15,J2,43,InA27,,,0,0,J32,44,A0_CH46,A0_CH46,J7,43,InB27,,,0,2,J34,44,A2_CH13,A2_CH13,J3,43,InE19,
0,0,J30,45,A0_CH28,A0_CH28,J2,46,InA30,,,0,0,J32,45,A0_CH62,A0_CH62,J7,46,InB21,,,0,2,J34,45,A2_CH22,A2_CH22,J3,46,InE25,
0,0,J30,46,A0_CH30,A0_CH30,J2,45,InA29,,,0,0,J32,46,A0_CH52,A0_CH52,J7,45,InB25,,,0,2,J34,46,A2_CH12,A2_CH12,J3,45,InE18,
0,0,J30,47,A0_CH29,A0_CH29,J2,48,InA31,,,0,0,J32,47,A0_CH54,A0_CH54,J7,48,InB23,,,0,2,J34,47,A2_CH15,A2_CH15,J3,48,InE24,
0,0,J30,48,A0_CH31,A0_CH31,J2,47,InA28,,,0,0,J32,48,A0_CH53,A0_CH53,J7,47,InB29,,,0,2,J34,48,A2_CH5,A2_CH5,J3,47,InE21,
0,0,J30,49,A0_CH36,A0_CH36,J2,50,InB15,,,0,0,J32,49,A0_CH55,A0_CH55,J7,50,InB26,,,0,2,J34,49,A2_CH30,A2_CH30,J3,50,InE26,
0,0,J30,50,A0_CH38,A0_CH38,J2,49,InB14,,,0,0,J32,50,A0_CH60,A0_CH60,J7,49,InB31,,,0,2,J34,50,A2_CH20,A2_CH20,J3,49,InE22,
0,0,J30,51,A0_CH37,A0_CH37,J2,52,InB19,,,0,0,J32,51,A0_CH47,A0_CH47,J7,52,InB22,,,0,2,J34,51,A2_CH31,A2_CH31,J3,52,InE31,
0,0,J30,52,A0_CH39,A0_CH39,J2,51,InB17,,,0,0,J32,52,A0_CH45,A0_CH45,J7,51,InB28,,,0,2,J34,52,A2_CH21,A2_CH21,J3,51,InE29,
0,0,J30,53,A0_CH44,A0_CH44,J2,54,InB20,,,0,0,J32,53,A0_CH63,A0_CH63,J7,54,InB30,,,0,2,J34,53,A2_CH29,A2_CH29,J3,54,InE28,
0,,J30,54,,AGND,J2,53,AGND,,,0,1,J32,54,A1_NTC1,A1_NTC1,J7,53,A1_NTC1,,,0,2,J34,54,A2_CH28,A2_CH28,J3,53,InE30,
0,0,J30,55,A0_NTC0,A0_NTC0,J2,56,A0_NTC0,,,0,1,J32,55,A1_NTC0,A1_NTC0,J7,56,A1_NTC0,,,0,2,J34,55,A2_NTC1,A2_NTC1,J3,56,A2_NTC1,
0,,J30,56,,LED0N,J2,55,LED0_N,,,0,1,J32,56,A1_NTC2,A1_NTC2,J7,55,A1_NTC2,,,0,2,J34,56,A2_NTC0,A2_NTC0,J3,55,A2_NTC0,
0,0,J30,57,A0_NTC1,A0_NTC1,J2,58,A0_NTC1,,,0,0,J32,57,A0_NTC2,A0_NTC2,J7,58,A0_NTC2,,,0,,J34,57,,RADFET0,J3,58,RADFET0,
0,,J30,58,,LED0P,J2,57,LED0_P,,,0,,J32,58,,RADFET0,J7,57,RADFET0,,,0,,J34,58,,3V3,J3,57,3.3VTMP,
0,,J30,59,,3V3,J2,60,3.3VTMP,,,0,,J32,59,,3V3,J7,60,3.3VTMP,,,0,,J34,59,,AGND,J3,60,AGND,
0,,J30,60,,AGND,J2,59,AGND,,,0,,J32,60,,AGND,J7,59,AGND,,,0,,J34,60,,3V3,J3,59,3.3VTMP,
